time,strength,rel.price
2017-06-12 02:50,240,-214
2017-06-12 07:30,-83,-214
2017-06-12 08:00,52,-214
2017-06-12 08:30,-247,-214
2017-06-12 08:59,17,-214
2017-06-12 09:00,23,-214
2017-06-12 10:00,-87,-214
2017-06-12 10:30,-87,-214
2017-06-12 11:00,-107,-214
2017-06-12 11:10,-106,-214
2017-06-12 11:30,-106,19
2017-06-12 11:35,-106,15
2017-06-12 12:10,400,-38
2017-06-12 12:35,396,-35
2017-06-12 13:00,396,-23
2017-06-12 13:01,396,-23
2017-06-12 16:00,123,-40
2017-06-12 18:30,92,-41
2017-06-12 20:01,-35,-100
2017-06-12 20:35,-35,-103
2017-06-13 01:30,31,-69
2017-06-13 02:00,56,-69
2017-06-13 02:50,56,-69
2017-06-13 03:00,56,-69
2017-06-13 03:10,56,-69
2017-06-13 04:30,183,-69
2017-06-13 04:50,366,-69
2017-06-13 05:00,65,-69
2017-06-13 05:30,269,-69
2017-06-13 08:30,41,-69
2017-06-13 08:55,0,-69
2017-06-13 09:00,0,-69
2017-06-13 10:00,0,-69
2017-06-13 10:10,11,-69
2017-06-13 11:30,11,-69
2017-06-13 11:50,0,-69
2017-06-13 12:00,0,-69
2017-06-13 12:30,0,-124
2017-06-13 12:38,0,-137
2017-06-13 12:57,0,-143
2017-06-13 15:30,0,-170
2017-06-13 15:55,0,-163
2017-06-13 18:30,0,-217
2017-06-13 18:45,0,-202
2017-06-13 20:01,0,-185
2017-06-13 23:35,0,-210
2017-06-14 01:45,140,-205
2017-06-14 03:30,-56,-205
2017-06-14 07:30,176,-205
2017-06-14 08:30,159,-205
2017-06-14 09:00,161,-205
2017-06-14 11:30,-310,-147
2017-06-14 12:00,-211,-173
2017-06-14 12:35,-211,-126
2017-06-14 12:57,-211,-126
2017-06-14 14:00,-129,-126
2017-06-14 15:30,-12,-126
2017-06-14 16:30,-12,-126
2017-06-14 17:30,-46,-126
2017-06-14 20:01,32,-126
2017-06-14 21:30,2,-126
2017-06-15 01:45,21,-150
